TF0000326	ENST00000327443	SP1_HUMAN	GS0000773	ENSG00000115966	2	175936978	176033110	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000773	ENSG00000115966	2	175936978	176033110	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000773	ENSG00000115966	2	175936978	176033110	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000773	ENSG00000115966	2	175936978	176033110	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000775	ENSG00000135517	12	56843286	56848426	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000775	ENSG00000135517	12	56843286	56848426	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000775	ENSG00000135517	12	56843286	56848426	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000775	ENSG00000135517	12	56843286	56848426	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000777	ENSG00000196839	20	43248163	43280874	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000777	ENSG00000196839	20	43248163	43280874	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000777	ENSG00000196839	20	43248163	43280874	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000785	ENSG00000122585	7	24323782	24331484	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000785	ENSG00000122585	7	24323782	24331484	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000793	ENSG00000111669	12	6976283	6980112	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000793	ENSG00000111669	12	6976283	6980112	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000793	ENSG00000111669	12	6976283	6980112	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000793	ENSG00000111669	12	6976283	6980112	Homo sapiens	ABS	12760745	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000731	ENSG00000177606	1	59246465	59249785	Homo sapiens	ABS	8355696	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000731	ENSG00000177606	1	59246465	59249785	Homo sapiens	ABS	1406636	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000819	ENSG00000188985	18	23749724	23751313	Homo sapiens	ABS	8816912	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000819	ENSG00000188985	18	23749724	23751313	Homo sapiens	ABS	1321424	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000819	ENSG00000188985	18	23749724	23751313	Homo sapiens	ABS	10336493	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000824	ENSG00000204389	6	31783291	31785723	Homo sapiens	ABS	1508207	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000824	ENSG00000204389	6	31783291	31785723	Homo sapiens	ABS	2674689	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000824	ENSG00000204389	6	31783291	31785723	Homo sapiens	ABS	1717345	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000842	ENSG00000197971	18	74690783	74845639	Homo sapiens	ABS	1690988	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000842	ENSG00000197971	18	74690783	74845639	Homo sapiens	ABS	1698607	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000842	ENSG00000197971	18	74690783	74845639	Homo sapiens	ABS	1696259	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000869	ENSG00000123454	9	136501482	136524466	Homo sapiens	ABS	8753872	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000869	ENSG00000123454	9	136501482	136524466	Homo sapiens	ABS	9341190	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000879	ENSG00000087088	19	49458072	49465055	Homo sapiens	ABS	11748232	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	12493739	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	11278848	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	10903771	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	10861063	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000936	ENSG00000113140	5	151040657	151066726	Homo sapiens	ABS	12370830	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000936	ENSG00000113140	5	151040657	151066726	Homo sapiens	ABS	11042689	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000938	ENSG00000149294	11	112831997	113149158	Homo sapiens	ABS	2325642	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000938	ENSG00000149294	11	112831997	113149158	Homo sapiens	ABS	7910552	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000938	ENSG00000149294	11	112831997	113149158	Homo sapiens	ABS	1679021	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	1845987	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	2170405	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	2542772	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	15608673	NA
TF0000326	ENST00000327443	SP1_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	1404598	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000616	ENSG00000143632	1	229566992	229569845	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000616	ENSG00000143632	1	229566992	229569845	Homo sapiens	ABS	9571041	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000641	ENSG00000230259	19	33790853	33793430	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000641	ENSG00000230259	19	33790853	33793430	Homo sapiens	ABS	12082130	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000668	ENSG00000174697	7	127881337	127897681	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000670	ENSG00000175445	8	19759228	19824770	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000682	ENSG00000164692	7	94023873	94060544	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000701	ENSG00000129965	11	2153768	2182439	Homo sapiens	ABS	11544200	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000706	ENSG00000211448	14	80663870	80682502	Homo sapiens	ABS	12082130	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000708	ENSG00000136167	13	46700061	46786006	Homo sapiens	ABS	12082130	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000712	ENSG00000198788	11	1074875	1104419	Homo sapiens	ABS	12082130	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000726	ENSG00000159251	15	35080296	35087927	Homo sapiens	ABS	9571041	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000729	ENSG00000137745	11	102813724	102826463	Homo sapiens	ABS	9138284	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000729	ENSG00000137745	11	102813724	102826463	Homo sapiens	ABS	11852231	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000735	ENSG00000075624	7	5566782	5603415	Homo sapiens	ABS	9571041	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000740	ENSG00000175084	2	220283099	220291461	Homo sapiens	ABS	9571041	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000751	ENSG00000122180	1	203052260	203055164	Homo sapiens	ABS	9571041	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000757	ENSG00000198125	22	36002811	36033998	Homo sapiens	ABS	9571041	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000775	ENSG00000135517	12	56843286	56848426	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000779	ENSG00000161547	17	74730201	74733493	Homo sapiens	ABS	12760745	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000795	ENSG00000081051	4	74296855	74321891	Homo sapiens	ABS	11549270	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000795	ENSG00000081051	4	74296855	74321891	Homo sapiens	ABS	1689301	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000819	ENSG00000188985	18	23749724	23751313	Homo sapiens	ABS	8816912	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000819	ENSG00000188985	18	23749724	23751313	Homo sapiens	ABS	1321424	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000819	ENSG00000188985	18	23749724	23751313	Homo sapiens	ABS	10336493	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000821	ENSG00000131095	17	42982993	42992914	Homo sapiens	ABS	1918004	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000821	ENSG00000131095	17	42982993	42992914	Homo sapiens	ABS	2234067	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000821	ENSG00000131095	17	42982993	42992914	Homo sapiens	ABS	2398353	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000828	ENSG00000170231	5	159614374	159665742	Homo sapiens	ABS	10514450	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000828	ENSG00000170231	5	159614374	159665742	Homo sapiens	ABS	10334992	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000834	ENSG00000109471	4	123372625	123377880	Homo sapiens	ABS	2848811	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000834	ENSG00000109471	4	123372625	123377880	Homo sapiens	ABS	1707162	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000838	ENSG00000113525	5	131877136	131892530	Homo sapiens	ABS	7615560	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000838	ENSG00000113525	5	131877136	131892530	Homo sapiens	ABS	7592673	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000838	ENSG00000113525	5	131877136	131892530	Homo sapiens	ABS	11579103	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000838	ENSG00000113525	5	131877136	131892530	Homo sapiens	ABS	9234684	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000842	ENSG00000197971	18	74690783	74845639	Homo sapiens	ABS	1690988	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000842	ENSG00000197971	18	74690783	74845639	Homo sapiens	ABS	1698607	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000842	ENSG00000197971	18	74690783	74845639	Homo sapiens	ABS	1696259	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000846	ENSG00000106366	7	100770370	100782547	Homo sapiens	ABS	8672239	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000846	ENSG00000106366	7	100770370	100782547	Homo sapiens	ABS	11877282	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000846	ENSG00000106366	7	100770370	100782547	Homo sapiens	ABS	9427542	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000857	ENSG00000131910	1	27237980	27240457	Homo sapiens	ABS	11030332	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000865	ENSG00000019186	20	52769988	52790512	Homo sapiens	ABS	7632726	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000865	ENSG00000019186	20	52769988	52790512	Homo sapiens	ABS	7829502	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000869	ENSG00000123454	9	136501482	136524466	Homo sapiens	ABS	8753872	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000869	ENSG00000123454	9	136501482	136524466	Homo sapiens	ABS	9341190	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000874	ENSG00000160783	1	156182773	156213123	Homo sapiens	ABS	2159384	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000874	ENSG00000160783	1	156182773	156213123	Homo sapiens	ABS	9388207	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000874	ENSG00000160783	1	156182773	156213123	Homo sapiens	ABS	2153298	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000876	ENSG00000187758	4	100197524	100212185	Homo sapiens	ABS	2050667	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000881	ENSG00000196787	6	27100832	27103070	Homo sapiens	ABS	7642525	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	12493739	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	11278848	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	10903771	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000891	ENSG00000136634	1	206940947	206945839	Homo sapiens	ABS	10861063	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000893	ENSG00000169194	5	131991955	131996802	Homo sapiens	ABS	11893731	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000897	ENSG00000077092	3	25215823	25639423	Homo sapiens	ABS	7969156	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000897	ENSG00000077092	3	25215823	25639423	Homo sapiens	ABS	2153268	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000897	ENSG00000077092	3	25215823	25639423	Homo sapiens	ABS	2164682	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000924	ENSG00000134240	1	120290619	120311528	Homo sapiens	ABS	11371553	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000924	ENSG00000134240	1	120290619	120311528	Homo sapiens	ABS	9464279	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000931	ENSG00000172179	6	22287480	22297730	Homo sapiens	ABS	2550324	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000934	ENSG00000137801	15	39873127	39891119	Homo sapiens	ABS	7798257	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	1845987	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	2170405	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	2542772	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	15608673	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000944	ENSG00000115414	2	216225163	216300895	Homo sapiens	ABS	1404598	NA
TF0000327	ENST00000230354	TBP_HUMAN	GS0000948	ENSG00000163914	3	129247483	129254012	Homo sapiens	ABS	11333267	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	12760745	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	9571041	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	12760745	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	9571041	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	12760745	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	9571041	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000647	ENSMUSG00000038418	18	35020861	35024638	Mus musculus	ABS	12760745	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000647	ENSMUSG00000038418	18	35020861	35024638	Mus musculus	ABS	12760745	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000728	ENSMUSG00000068614	2	113873018	113879284	Mus musculus	ABS	9571041	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000728	ENSMUSG00000068614	2	113873018	113879284	Mus musculus	ABS	9571041	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000739	ENSMUSG00000021250	12	86814840	86818223	Mus musculus	ABS	12760745	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000739	ENSMUSG00000021250	12	86814840	86818223	Mus musculus	ABS	9571041	NA
TF0000328	ENSMUST00000015749	SRF_MOUSE	GS0000743	ENSMUSG00000045103	X	80194209	82451480	Mus musculus	ABS	9571041	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000621	ENSMUSG00000031972	8	126415669	126418651	Mus musculus	ABS	9571041	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000669	ENSMUSG00000059201	6	29010220	29023877	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000681	ENSMUSG00000022105	14	73583480	73725629	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000684	ENSMUSG00000029661	6	4454814	4491543	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000684	ENSMUSG00000029661	6	4454814	4491543	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000700	ENSMUSG00000054545	1	89999827	90116577	Mus musculus	ABS	11544200	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000710	ENSMUSG00000021998	14	75530908	75630649	Mus musculus	ABS	12082130	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000713	ENSMUSG00000025515	7	148876268	148940595	Mus musculus	ABS	12082130	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000725	ENSMUSG00000023328	5	137728747	137735694	Mus musculus	ABS	9571041	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000725	ENSMUSG00000023328	5	137728747	137735694	Mus musculus	ABS	9571041	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000725	ENSMUSG00000023328	5	137728747	137735694	Mus musculus	ABS	9571041	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000728	ENSMUSG00000068614	2	113873018	113879284	Mus musculus	ABS	9571041	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000761	ENSMUSG00000031765	8	96702989	96704225	Mus musculus	ABS	11997340	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000769	ENSMUSG00000020713	11	106161585	106163179	Mus musculus	ABS	11997340	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000774	ENSMUSG00000027104	2	73654566	73730696	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000774	ENSMUSG00000027104	2	73654566	73730696	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000774	ENSMUSG00000027104	2	73654566	73730696	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000774	ENSMUSG00000027104	2	73654566	73730696	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000774	ENSMUSG00000027104	2	73654566	73730696	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000776	ENSMUSG00000025389	10	127662894	127668868	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000776	ENSMUSG00000025389	10	127662894	127668868	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000776	ENSMUSG00000025389	10	127662894	127668868	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000776	ENSMUSG00000025389	10	127662894	127668868	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000778	ENSMUSG00000017697	2	163552320	163575975	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000778	ENSMUSG00000017697	2	163552320	163575975	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000778	ENSMUSG00000017697	2	163552320	163575975	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000786	ENSMUSG00000029819	6	49772709	49779506	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000786	ENSMUSG00000029819	6	49772709	49779506	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000794	ENSMUSG00000023456	6	124760610	124764314	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000794	ENSMUSG00000023456	6	124760610	124764314	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000794	ENSMUSG00000023456	6	124760610	124764314	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000794	ENSMUSG00000023456	6	124760610	124764314	Mus musculus	ABS	12760745	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000734	ENSMUSG00000052684	4	94715725	94718913	Mus musculus	ABS	8355696	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000734	ENSMUSG00000052684	4	94715725	94718913	Mus musculus	ABS	1406636	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000820	ENSMUSG00000021707	13	93124738	93159008	Mus musculus	ABS	8816912	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000820	ENSMUSG00000021707	13	93124738	93159008	Mus musculus	ABS	1321424	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000820	ENSMUSG00000021707	13	93124738	93159008	Mus musculus	ABS	10336493	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000826	ENSMUSG00000090877	17	35093943	35096181	Mus musculus	ABS	1508207	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000826	ENSMUSG00000090877	17	35093943	35096181	Mus musculus	ABS	2674689	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000826	ENSMUSG00000090877	17	35093943	35096181	Mus musculus	ABS	1717345	NA
TF0000329	ENSMUST00000001326	SP1_MOUSE	GS0000844	ENSMUSG00000041607	18	82644538	82755029	Mus musculus	ABS	1690988	NA
